ID	creator	title	title-alt-script	publisher	to split 1	clusteredPlaces	clusteredPublisher	date	language	imagecount
nybc211388	Vipper, R	Geshikhṭe fun miṭlalṭer far shuln un aleynbildung	געשיכטע פון מיטלאלטער : פאר שולן און אליינבילדונג	Drezden : Ṿosṭoḳ	Drezden 	Drezden	Ṿosṭoḳ	1921	yid	198
nybc211390	Ben Mosheh, M., 1911-	In likhṭ fun oṿnṭ lider	אין ליכט פון אוונט : לידער	[Tel-Aviv : Briḳn]	[Tel-Aviv 	Tel-Aviv	Briḳn	1971	yid	122
nybc211391	Kroshnitz, Mordecai	Eygns	אייגנס	Ḥefah : Farlag Eygns	Ḥefah 	Haifa	Farlag Eygns	1963	yid	34
nybc211392	Kroshnitz, Mordecai	Erd	ערד	[Ḥefah] : Farlag Ḥefah, bay der Hefer Optaylung fun Yidishn Literatn-un Zshurnalistin Farayn in Yisroel	[Ḥefah] 	Haifa	Farlag Ḥefah, bay der Hefer Optaylung fun Yidishn Literatn-un Zshurnalistin Farayn in Yisroel	1967	yid	50
nybc211393	Reisen, Abraham, 1876-1953	Yohr bukh dos naye land a zamelbukh far liṭeraṭur un ṿisenshafṭ	יאהר בוך דאס נייע לאנד : א זאמעלבוך פאר ליטעראטור און וויסענשאפט	Nyu-Yorḳ : A. Reyzen	Nyu-Yorḳ 	New York, N.Y.	A. Reyzen	1912	yid	114
nybc211395		Fun ṭinḳelḳeyṭ tsu lekhṭigḳeyṭ nes ha-hatsalah shel k.ḳ. maram Admur mo. ha-R. A. mi-Belza ṿe-aḥiṿ ha-g. ha-ts. mo. ha-R. M. mi-Bilgore	"פון טינקעלקייט צו לעכטיגקייט : נס ההצלה של כ""ק מרן אדמו""ר מוהר""א מבעלזא ואחיו הגה""צ מוהר""ם מבילגורייא"	Bruḳlin, N.Y. : Benos̀ Yerushalayim de-Ḥaside Belza	Bruḳlin, N.Y. 	Brooklyn, New York	Benos̀ Yerushalayim de-Ḥaside Belza	1981	yid	98
nybc211396	Rimon, Itzhak, 1913-1968	Ḳorespondentsn fun Yiśroel, 1946-1948	קארעספאנדענצן פון ישראל, 1946-1948	Tel-Aviv : Y.L. Perets	Tel-Aviv 	Tel-Aviv	Y.L. Perets	1974	yid	356
nybc211397	Senderey, M. (Moisés)	Mozesṿil di ershṭe Yidishe ḳolonye in Argenṭine tsu di 75 yor zinṭ ir grindung 1889-1964	מאזעסוויל : די ערשטע יידישע קאלאניע אין ארגענטינע	Buenos-Ayres : [s.n.]	Buenos-Ayres 	Buenos Ayres	s.n.	1964	yid	90
nybc211398		A. D. Gordon zamel-hefṭ	א. ד. גארדאן זאמעל-העפט	Ṿarsha : Hitaḥdut	Ṿarsha 	Warsaw	Hitaḥdut	1924	yid	34
nybc211399	Ignatoff, David	Dos farborgene likhṭ	דאס פארבארגענע ליכט	Nyu York : Inzel	Nyu York 	New York, N.Y.	Inzel	c1918	yid	202
nybc211400	Zola, Emile, 1840-1902	Zsherminal, oder, Nana's bruder a shilderung iber dem ḳampf fun der arbeyṭer ḳlasse	זשערמינאל, אדער, נאנאס ברודער : א שילדערונג איבער דעם קאמפף פון דער ארבייטער קלאססע	Nyu Yorḳ : Hibru poblishing ḳompani	Nyu Yorḳ 	New York, N.Y.	Hibru poblishing ḳompani	[19--?]	yid	354
nybc211401	Veresaev, V. V. (Vikentiĭ Vikentʹevich), 1867-1945	A ṿidoy fun a doḳṭor	א ווידוי פון א דאקטאר	Ṿarshe : Sh. Goldfarb	Ṿarshe 	Warsaw	Sh. Goldfarb	1925	yid	344
nybc211402	Bogdanov, A. (Aleksandr), 1873-1928	Poliṭishe eḳonomye	פאליטישע עקאנאמיע	Nyu Yorḳ : Di heym	Nyu Yorḳ 	New York, N.Y.	Di heym	1920	yid	250
nybc211403	Bogdanov, A. (Aleksandr), 1873-1928	Poliṭishe eḳonomye	פאליטישע עקאנאמיע	Nyu Yorḳ : Di heym	Nyu Yorḳ 	New York, N.Y.	Di heym	1920	yid	320
nybc211406	Frug, S. G. (Semen Grigorʹevich), 1860-1916	Ale ṿerḳ	אלע ווערק	"S. Peṭerburg : ""Der Fraynṭ,"" 664"	S. Peṭerburg 	Peṭerburg	"""Der Fraynṭ,"" 664"	1904	yid	154
nybc211408	Felzenbaum, Michael, 1951-	A libe-regn lider	א ליבע-רעגן : לידער	Tel-Aviv : Hotsaʼat Y.L. Perets	Tel-Aviv 	Tel-Aviv	Hotsaʼat Y.L. Perets	1994	yid	34
nybc211409	Birstein, Moses	Roberṭ Ouen un di ḳooperaṭiṿe baṿegung	ראבערט אוען און די קאאפעראטיווע באוועגונג	Bosṭon : Dzsheneral edyuḳeyshon ḳomiṭe, Independenṭ arbeyṭer ring	Bosṭon 	Boston, Mass.	Dzsheneral edyuḳeyshon ḳomiṭe, Independenṭ arbeyṭer ring	1921	yid	102
nybc211410	Tsanin, M. (Mordekhai), 1906-	Der miṭos goles̀ esey	דער מיטאס גלית : עסיי	[Tel-Aviv : s.n.]	[Tel-Aviv 	Tel-Aviv	s.n.	1994	yid	26
nybc211411		"Der ""Bund"" in der revolutsye fun 1905-1906 loyṭ di maṭeryaln fun Bundishn arkhiṿ"	"דער ""בונד"" אין דער רעוואלוציע פון 1906-1905 : לויט די מאטעריאלן פון בונדישן ארכיוו"	Ṿarshe : Di ṿelṭ	Ṿarshe 	Warsaw	Di ṿelṭ	1930	yid	122
nybc211412	Domanḳeṿiṭsh, L. (Leyzer), 1899-1973	Ṿerṭer un ṿerṭn	ווערטער און ווערטן	[Tel-Aviv] : Farlag Y.L. Perets	[Tel-Aviv] 	Tel-Aviv	Farlag Y.L. Perets	1965	yid	332
nybc211414	Rimon, Itzhak, 1913-1968	Fun yener zayṭ Khinezisher ṿanṭ land, menṭshn, gezelshafṭ, birgerḳrig	פון יענער זייט כינעזישער וואנט : לאנד, מענטשן, געזעלשאפט, בירגרקריג	Ḳieṿ : Ḳulṭur lige	Ḳieṿ 	Kiev	Ḳulṭur-lige	1927	yid	114
nybc211415	Osṭroṿsḳi, Mikhail, 1923-	Ḳeyn beser land, ṿi Rusland, iz af der ṿelṭ niṭ faran	קיין בעסער לאנד, ווי רוסלאנד, איז אף דער וועלט ניט פאראן	"Mosḳṿe : Farlag ""Soṿeṭsḳi pisaṭel"""	Mosḳṿe 	Moskva	"Farlag ""Soṿeṭsḳi pisaṭel"""	1987	yid	66
nybc211416	Ḳoṿelman, Yisroel, 1904-	Noṭitsn ṿegn Yidisher grafiḳ un moleray-ḳunsṭ	נאטיצן וועגן יידישער גראפיק און מאלעריי-קונסט	Mosḳṿe : Soṿeṭsḳi pisaṭel	Mosḳṿe 	Moskva	Soṿeṭsḳi pisaṭel	1987	yid	66
nybc211417	Lenzon, V. M. (Viktor Markovich), 1951-	Muziḳ in undzer lebn	מוזיק אין אונדזער לעבן	Mosḳṿe : Soṿeṭsḳi pisaṭel	Mosḳṿe 	Moskva	Soṿeṭsḳi pisaṭel	1987	yid	66
nybc211418	Merison, Y. A., 1866-1941	Fizyologye	פיזיאלאגיע	[New York] : Aroysgegeben fun der Edyuḳeyshonal ḳomiṭe fun Arb. Ring	[New York] 	New York, N.Y.	Aroysgegeben fun der Edyuḳeyshonal ḳomiṭe fun Arb. Ring	1918	yid	98
nybc211422		Di Arbeṭer shul	די ארבעטער שול	New York : Inṭernatsyonaler arbeṭer ordn	New York 	New York, N.Y.	Inṭernatsyonaler arbeṭer ordn	1933	yid	172
nybc211424	Zylbercweig, Zalmen, 1894-1972	Hinṭern forhang	הינטערן פארהאנג	Ṿilne : Ṿilner farlag fun B. Ḳletsḳin	Ṿilne 	Ṿilne	Ṿilner farlag fun B. Ḳletsḳin	1928	yid	392
nybc211425	France, Anatole, 1844-1924	Der hiltserner maneḳen	דער הילצערנער מאנעקען	Ṿarshe : Sh. Goldfarb	Ṿarshe 	Warsaw	Sh. Goldfarb	1928	yid	242
nybc211426	Zola, Emile, 1840-1902	Nanṭas, oder, Der geḳoyfṭer man a realisṭishes lebensbild	נאנטאס, אדער, דער געקפטער מאן : א רעאליסטישעס לעבענסבילד	Nyu Yorḳ : Hibru Poblishing Ḳompani	Nyu Yorḳ 	New York, N.Y.	Hibru poblishing ḳompani	1910	yid	98
nybc211427	Tolstoy, Leo, graf, 1828-1910	Tsum arbeyṭer-folḳ	צום ארבייטער-פאלק	Nyu Yorḳ : A. M. Yeṿalenḳo	Nyu Yorḳ 	New York, N.Y.	A.M. Yeṿalenḳo	1907	yid	66
nybc211428	Zola, Emile, 1840-1902	Der fergifṭeṭer ḳus	דער פערגיפטעטער קוס	Nyu Yorḳ : Hibru Pob. Ḳo.	Nyu Yorḳ 	New York, N.Y.	Hibru Pob. Ḳo.	[19--]	yid	194
nybc211429	Heiman, Eliezer, 1908-1944	Shrifṭn	שריפטן	Tel-Aviv : Hotsaʼat Igud Yotsʼe Liṭa be-Yiśraʼel	Tel-Aviv 	Tel-Aviv	Hotsaʼat Igud Yotsʼe Liṭa be-Yiśraʼel	1972	yid	198
nybc211430	Tolstoy, Leo	Geklibene shriften	גקליבענע שריפטען	Ṿilna : Shelomoh Shreberk	Ṿilna 	Ṿilne	Shelomoh Shreberk	19‑‑?	yid	222
nybc211431	Zola, Emile, 1840-1902	Nana a realisṭishe shilderung fun Parizer arisṭoḳraṭishen leben	נאנא : א רעאליסטישע שילדערונג פון פאריזער אריסטאקראטישען לעבען	Nyu Yorḳ : Hibru Poblishing Ḳompani	Nyu Yorḳ 	New York, N.Y.	Hibru poblishing ḳompani	[189-?]	yid	272
nybc211432	Minkoff, N. B., 1893-1958	Mikhl Likhṭ sisṭem un relaṭiṿḳeyṭ in poezye	מיכל ליכט : סיסטעם און רעלאטיווקייט און פאעזיע	Nuyorḳ : Idish lebn	Nuyorḳ 	New York, N.Y.	Idish lebn	1927	yid	34
nybc211433	Papiernikow, Joseph, 1899-	Fun alts tsu bislekh	פון אלץ צו ביסלעך	Tel-Aviv : Y. L. Perets	Tel-Aviv 	Tel-Aviv	Y.L. Perets	1974	yid	266
nybc211434	Papiernikow, Joseph, 1899-	Mayn anṭologye	מיין אנטאלאגיע	Tel-Aviv : Y. L. Perets	Tel-Aviv 	Tel-Aviv	Y.L. Perets	1978	yid	208
nybc211437	Naidus, Leib, 1890-1918	Di erd erṿaḳhṭ	די ערד ערוואכט	Ṿilne : Aroysgegebn durkh der tsenṭraler Yidisher shul-organizatsye in Ṿilne	Ṿilne 	Ṿilne	Aroysgegebn durkh der tsenṭraler Yidisher shul-organizatsye in Ṿilne	1918	yid	18
nybc211438	Singer, Isaac Bashevis, 1904-	Di familye Mushḳaṭ	די פאמיליע מושקאט	Amherst : National Yiddish Book Center	Amherst 	Amherst	National Yiddish Book Center	1992	yid	418
nybc211439	Singer, Isaac Bashevis, 1904-	Di familye Mushḳaṭ	די פאמיליע מושקאט	Amherst : National Yiddish Book Center	Amherst 	Amherst	National Yiddish Book Center	1992	yid	346
nybc211441	Feuerberg, Mordecai Zeʾev	Ertsehlungen	גקליבענע שריפטען	S.-Peterburg : Di naye biblioṭeḳ	S.-Peterburg 	Peṭerburg	Di naye biblioṭeḳ	1903	yid	142
nybc211442	Steinbarg, Eliezer, 1880-1932	Di ḳu un di ḳuḳaṿḳe	די קו און די קוקאווקע	"Monṭreal : Farlag ""Yidishe shul"""	Monṭreal 	Monṭreal	"Farlag ""Yidishe shul"""	1946	yid	10
nybc211443		Sefer Neʿim zemirot Yiśraʾel	ספר נעים זמירות ישראל : תהילים	Yerushalayim : [ḥ. mo. l.]	Yerushalayim 	Jerusalem	ḥ. mo. l.	694 [1934]	yid	410
nybc211444	Perelman, Yankel	Dos Yingl fun der Krokhmalne a khroniḳ fun a lebn	דאס יינגל פון דער קראכמאלנע : (א כראניק פון א לעבן)	Pariz : Oyfsney	Pariz 	Paris	Oyfsney	1968	yid	210
nybc211445	Shazar, Zalman, 1889-1974	Opshatsungen un eseyen	אפשאצונגען און עסייען	Tel-Aviv : Y.L. Perets	Tel-Aviv 	Tel-Aviv	Y.L. Perets	1976	yid	222
nybc211447	Spiegel, Isaiah, 1906-	Geshṭalṭn un profiln liṭerarishe eseyen	געשטאלטן און פראפילן : ליטערארישע עסייען	"Tel-Aviv : Farlag ""ha-Menorah"""	Tel-Aviv 	Tel-Aviv	"Farlag ""ha-Menorah"""	1971	yid	162
nybc211449	Suhl, Yuri, 1908-1986	Tsṿey mayśes̀	צוויי מעשיות	[S.l. : s.n.]	[S.l. 	S.l.	s.n.	196-?]	yid	18
nybc211450	Karpinowitz, Abraham	Tsu fus ḳayn Erets-Yiśroʼel	צו פוס קיין ארץ-ישראל	Tel Aviv : Y.L. Perets	Tel Aviv 	Tel-Aviv	Y.L. Perets	1985	yid	198
nybc211451	Shnaper, Ber	Bloe ṿerṭer lider	בלאע ווערטער : לידער	Ṿarshe : Huṭner	Ṿarshe 	Warsaw	Huṭner	1937	yid	146
nybc211452	Ravitch, Melech, 1893-1976	Eynems Yidishe maḥshoves̀ in tsṿantsiḳsṭn yorhunderṭ : eseyen	איינעמס יידישע מחשבות אין צוואנציקסטן יָארהונדערט : עסייען	Buenos Ayres : D. Lerman	Buenos Ayres 	Buenos Ayres	D. Lerman	1949	yid	210
nybc211453	Zalezhskiĭ, Vladimir Nikolaevich	Ershṭer May	ערשטער מאי	Mosḳṿe : Tsenṭraler farlag far di felḳer fun F.S.S.R.	Mosḳṿe 	Moskva	Tsenṭraler farlag far di felḳer fun F.S.S.R.	1926	yid	74
nybc211454	Lehrer, Leibush	Dos organizirṭe Yidishe lebn	דאס ארגאניזירטע יידישע לעבן	Nyu Yorḳ : Sholem-Aleykhem Miṭlshul	Nyu Yorḳ 	New York, N.Y.	Sholem-Aleykhem Miṭlshul	1946	yid	110
nybc211455	Krantz, Ph. (Philip), 1858-1922	Yozefus Flaṿyus Yosef ben Matityahu : zayn leben un zayne shrifṭen ... dem ḳampf tsṿishn Iden un Roymer un fun tsṿayṭen hurbm Yerusholayim	יאזעפוס פלאוויוס : יוסף בן מתתיהו : זיין לעבען און זיינע שריפטען ... דעם קאמך צווישן אידען און רוימער און פון צווייטען חורבן ירושלים	New York : Star Hebrew book co.	New York 	New York, N.Y.	Star Hebrew Book Co.	[19--]	yid	66
nybc211456	Eisland, Reuben, 1884-1955	Fun mayn zumer	פון מיין זומער	Nyu Yorḳ ; Ṿien : Unzer shayer	Nyu Yorḳ ; Ṿien 	Nyu Yorḳ ; Ṿien	Unzer shayer	1922	yid	78
nybc211457	Segal, Taibe	Ṭayer iz di ṿelṭ lider un poemes	טייער איז די וועלט : לידער און פאעמעס	Yohanesburg : Farlag Ḳayor	Yohanesburg 	Yohanesburg	Farlag Ḳayor	1971	yid	346
nybc211458	Serdatzky, Jente, 1879-	Geklibene shrifṭen	געקליבענע שריפטען	Nyu Yorḳ : Hibru Poblishing Ḳompani	Nyu Yorḳ 	New York, N.Y.	Hibru poblishing ḳompani	1913	yid	290
nybc211460	Kvitko, Leib, 1890-1952	Yunge yorn roman in perzn	יונגע יארן : ראמאן אין פערזן	"Mosḳṿe : Farlag ""Soṿeṭsḳi pisaṭel"""	Mosḳṿe 	Moskva	"Farlag ""Soṿeṭsḳi pisaṭel"""	1984	yid	298
nybc211461	Eizenstadt, Benzion, 1873-1951	Ṿiyazoy zoln mir farhiṭn dos gezunṭ fun undzere ḳinder? higyiene fun forshul un shul-elṭer	וויאזוי זאלנ מיר פארהינטנ דאס געזונט פונ אונזערע קינדער? : היגיענע פונ פארשול אונ שול-עלטער	Mosḳṿe : Emes	Mosḳṿe 	Moskva	Emes	1934	yid	138
nybc211462	Wiener, Samuel Ber	Shpinoza der gebenṭsher	שפינאזא דער געבענטשטע	Nyu Yorḳ : Iḳuf	Nyu Yorḳ 	New York, N.Y.	Iḳuf	1957	yid	70
nybc211463	Liṭṿinoṿ, F	In feld un ṿald	אין פעלד און וואלד	Mosḳṿe : Tsenṭraler felḳer-farlag fun F.S.S.R.	Mosḳṿe 	Moskva	Tsenṭraler felḳer-farlag fun F.S.S.R.	1930	yid	62
nybc211464	Popiḳ, L., 1902-	Far bagin lider	פאר באגין : לידער	Beresṭeṭshḳo : Tsṿiṭ	Beresṭeṭshḳo 	Beresṭeṭshḳo	Tsṿiṭ	1939	yid	82
nybc211465	Pasmanik, D. S. (Daniil Samoĭlovich), 1869-1930	Di eḳonomishe lage fun di Yuden in Rusland	די עקאנאמישע לאגע פון די יודען אין רוסלאנד	Odes : Ferlag Ḳadimah	Odes 	Odesa	Ferlag Ḳadimah	1906	yid	74
nybc211466	Centralny Komitet zydow Polskich	Undzer gezang	אונדזער געזאנג	Ṿarshe : Tsenṭral-ḳomiṭeṭ fun di Yidn in Poyln, Opṭeylung far ḳulṭur un propaganda	Ṿarshe 	Warsaw	Tsenṭral-ḳomiṭeṭ fun di Yidn in Poyln, Opṭeylung far ḳulṭur un propaganda	1947	yid	226
nybc211468	Zeltzer, Chaim, 1913-	Shoṭns in midber lider un baladn	שאטנס אין מידבר : לידער און באלאדן	Tel-Aviv : Yiśroel-bukh	Tel-Aviv 	Tel-Aviv	Yiśroel-bukh	1979	yid	130
nybc211469	Zeltzer, Chaim, 1913-	Zibn fun eyn shif balades un baladish	זיבן פון איין שיף : באלאדעס און באלאדיש	Tel-Aviv : Yiśroel bukh	Tel-Aviv 	Tel-Aviv	Yiśroel-bukh	1982	yid	98
nybc211470	Ivker, Moises	Lider un zemirot	לידער און זמירות	Meḳsiḳe : Yidisher shul in Meḳsiḳe	Meḳsiḳe 	Mexico	Yidisher shul in Meḳsiḳe	1963	yid	108
nybc211471	Jofen, Jean	Yidishe liṭeraṭur far onheybers 1	יידישע ליטעראטור פאר אנהייבערס 1	Brooklyn, N.Y. : Jofen	Brooklyn, N.Y. 	Brooklyn, New York	Jofen	1974	yid	110
nybc211473		Di fraye harfe a zamelbukh fun lieder	די פרייע הארפע : א זאמעלבוך פון ליעדער	Ṿarsha : Di ṿelṭ	Ṿarsha 	Warsaw	Di ṿelṭ	1907	yid	102
nybc211474	Pinski, David, 1872-1959	Der shṭumer Meshieḥ drama in dray aḳṭen	דער שטומער משיח : דראמא אין דריי אקטען	Nyu Yorḳ : M. Gureṿiṭsh	Nyu Yorḳ 	New York, N.Y.	M. Gureṿiṭsh	1914	yid	114
nybc211475	Rapaport, Izaak, 1909-	Mayn shṭarḳayṭ un mayn gezang ophandlungen ṿegn ḳiyem un hemshekh fun Yidishn folḳ	מיין שטארקייט און מיין געזאנג : אפהאנדלונגען וועגן קיום און המשך פון יידישן פאלק	Melburn : [o. fg.]	Melburn 	Melbourne	o. fg.,	1966	yid	338
nybc211476	Steinberg, Mordehaj, 1914-	Bloye horizonṭn dertseylung, minyaṭur, reporṭazsh	בלויע האריזאנטן : דערציילונג, מיניאטור, רעפארטאזש	[Tel Aviv] : H. Leyṿiḳ-farlag	[Tel Aviv] 	Tel-Aviv	H. Leyṿiḳ-farlag	1983	yid	178
nybc211477	Ginzburg, I. (Iser), 1872-1947	Der Rambam (Rabi Mosheh ben Maymon) zayn leben, zayn shafen un zayn ṿirḳen	"דער רמב""ם (רבי משה בן מימון) : זיין לעבן, זיין שאפען און זיין ווירקען"	Nyu Yorḳ : Forṿerṭs	Nyu Yorḳ 	New York, N.Y.	Forṿerṭs	1935	yid	66
nybc211478	Krantz, Ph. (Philip), 1858-1922	Mohamed grinder fun Mohamedanizmus : zayn leben un ḳampf far a naye religyon	מאהאמעד : גרינדער פון מאהאמעדאניזם : זיין לעבען אין קאמפף פאר א נייע רעליגיאן	[New York] : Di inṭernatsyonale biblioṭheḳ ferlag ḳo.	[New York] 	New York, N.Y.	Di inṭernatsyonale biblioṭheḳ ferlag ḳo.	1907	yid	66
nybc211480	Klein, Morris	Shabes̀ nokh'n ḳugl freylekhe minuṭn	שבת נאכ'ן קוגל : פריילעכע מינוטן	Balṭimor, Md. : [o. fg.]	Balṭimor, Md. 	Balṭimor, Md.	o. fg.,	1947	yid	236
nybc211481	Judson, Solomon	Dore bleṭer fun a gefunenem ṭogbukh	דארע : בלעטלעך פון א געפונענעם טאגבוך	Vilne : B. Kletsḳin	Vilne 	Ṿilne	B. Kletsḳin	1930	yid	250
nybc211482	Sutzkever, Abraham, 1913-	Yiḥes fun lid lekoved Avraham Sutsḳeṿer	ייחוס פון ליד : לכבוד אברהם סוצקעווער	Tel-Aviv : Yoyvl-ḳomiṭeṭ	Tel-Aviv 	Tel-Aviv	Yoyvl-ḳomiṭeṭ	1983	yid	306
nybc211483	Warzager, Shlomo	Hi noṿeln	הי : נאוועלן	Tel Aviv : Farlag Y.L. Perets	Tel Aviv 	Tel-Aviv	Farlag Y.L. Perets	1982	yid	214
nybc211484	Snitzer, Jacob Lazarus, b. 1874	Mensh un Toyre	מענש און תורה	Nuyorḳ, N.Y. : Pardes	Nuyorḳ, N.Y. 	New York, N.Y.	Pardes	1938	yid	258
nybc211485	Perlmuter, Shmuel	Oyf heymisher erd lider	אויף היימישער ערד : לידער	Tel-Aviv : Farlag Y.L. Perets	Tel-Aviv 	Tel-Aviv	Farlag Y.L. Perets	1976	yid	136
nybc211486	Driz, Shike, 1908-1971	Harbsṭ lider	הארבסט : לידער	Mosḳṿe : Soṿeṭsḳi pisaṭel	Mosḳṿe 	Moskva	Soṿeṭsḳi pisaṭel	1978	yid	242
nybc211487	Shamri, Arie	Aynzamlung : eseyen, ophandlungen, redes	איינזאמלונג : עסייען, אפהאנדלונגען, רעדעס	Tel Aviv : Farlag Yiśroʼel-Bukh	Tel Aviv 	Tel-Aviv	Farlag Yiśroʼel-Bukh	1982	yid	258
nybc211488	Schaeffer, Jacob	Tsṿey un tsṿantsig geḳlibene lider	צוויי און צוואנציג געקליבענע לידער	Nyu Yorḳ : Idishe muziḳ farband	Nyu Yorḳ 	New York, N.Y.	Idishe muziḳ farband	[1952]	yid	182
nybc211490	Simchovitch, Sam, 1921-	A shṭifḳind bay der Ṿaysl	א שטיפקינד ביי דער ווייסל	Ṭoronṭo : Aroysgegebn durkh a Ḳomiṭeṭ	Ṭoronṭo 	Ṭoronṭo	Aroysgegebn durkh a ḳomiṭeṭ	1992	yid	234
nybc211491	Sadan, Dov, 1902-	Ṭoyern un ṭirn esayen un eṭyudn	טויערן און טירן : עסייען און עטיודן	Tel-Aviv : Yiśroʹel-bukh	Tel-Aviv 	Tel-Aviv	Yiśroʹel-bukh	1979	yid	342
nybc211492	Papiernikow, Joseph, 1899-	Iberblayb 1918-1925 Ṿarshe-Tel-Aviv	איבערבלייב : 1918-1925 ווארשע-תל-אביב	Tel-Aviv : Aleyn	Tel-Aviv 	Tel-Aviv	Aleyn	1949	yid	66
nybc211493	Papiernikow, Joseph, 1899-	Fun ershṭn shniṭ 1918-1928	פון ערשטן שניט : 1918-1928	Tel-Aviv : Aleyn	Tel-Aviv 	Tel-Aviv	Aleyn	1945	yid	66
nybc211494	Ayzenbud, Mosheh, 1920-	Nuseḥ Y. Rapoport	נוסח י. ראפאפארט	Melburn : [A. un H. Bakhrakh]	Melburn 	Melbourne	A. un H. Bakhrakh	1967	yid	66
nybc211496	Miler, Buzi, 1913-	Der ḳṿal der loyṭerer lider	דער קוואל דער לויטערער : לידער	Mosḳṿe : Soṿeṭsḳi pisaṭel	Mosḳṿe 	Moskva	Soṿeṭsḳi pisaṭel	1984	yid	130
nybc211497	Lifshits, Yosef Yitsḥaḳ	Unzer bukh : a ler-bukh far Idish	אונזער בוך : לער-בוך פאר אידיש	Bruḳlin : Merkaz le-inyene ḥinukh : Ḳehot	Bruḳlin 	Brooklyn, New York	Merkaz le-inyene ḥinukh : Ḳehot	1945	yid	66
nybc211498	Lifshits, Yosef Yitsḥaḳ	Unzer bukh : a ler-bukh far Idish	אונזער בוך : לער-בוך פאר אידיש	Bruḳlin : Merkaz le-inyene ḥinukh : Ḳehot	Bruḳlin 	Brooklyn, New York	Merkaz le-inyene ḥinukh : Ḳehot	1945	yid	66
nybc211500	Spiegel, Isaiah, 1906-	Tsṿishn toṿ un alef gezamlṭe lider	צווישן תוו און אלף : געזאמלטע לידער	Tel-Aviv : Yiśroel-bukh	Tel-Aviv 	Tel-Aviv	Yiśroel-bukh	1978	yid	354
nybc211501	Demboletzky, Hinde	Shpilṭers fun tsayṭn	שפליאערס פון צייטן	Tel-Aviv : Y. L. Perets	Tel-Aviv 	Tel-Aviv	Y.L. Perets	1981	yid	242
nybc211502	Stryjkowski, Julian	Der loyf ḳayn Fragala	דער לויף קיין פראגאלא	"Varshe : Farlag ""Yiddish Bukh"""	Varshe 	Warsaw	"Farlag ""Yiddish Bukh"""	1955	yid	394
nybc211503	Dluzniewski, H	Ks̀ovim fun Yendzsheyuṿ, Lodzsh, Pariz	כתבים פון יענדזשעיווו, לאדזש, פאריז	Pariz : [o. fg.]	Pariz 	Paris	o. fg.,	1976	yid	306
nybc211504	Snyder, Wolf	Liṭerarishe un hisṭorishe eseyen	ליטערארישע און היסטארישע עסייען	Nyu-Yorḳ : Bildung-deparṭmenṭ baym Arbeṭer-ring	Nyu-Yorḳ 	New York, N.Y.	Bildung-deparṭmenṭ baym Arbeṭer-ring	1984	yid	250
nybc211505	Gamzu, Yosi	Lender fun dorshṭ gezamelṭe lider	לענדער פון דארשט : געזאמלטע לידער	Tel-Aviv : Farlag Yiśroel bukh	Tel-Aviv 	Tel-Aviv	"Farlag ""Yiśroel-bukh"""	1978	yid	98
nybc211506	Naidus, Leib, 1890-1918	Liriḳ	ליריק	Ṿarshe : [H. Bzshoza]	Ṿarshe 	Warsaw	H. Bzshoza	1926	yid	424
nybc211507	Plaṭner, Ayziḳ, 1895-1961	Di zalts fun lebn oysgeṿeylṭe ṿerḳ	די זאלץ פון לעבן : אויסגעוויילטע ווערק	Mosḳṿe : Soṿeṭsḳi pisaṭel	Mosḳṿe 	Moskva	Soṿeṭsḳi pisaṭel	1976	yid	138
nybc211508	Bromberg, David (David Semenovich)	Elṭer af a yor lider, balades, mayselekh	עלטער אף א יאר : לידער, באלאדעס, מייסעלעך	Mosḳṿe : Soṿeṭsḳi Pisaṭel	Mosḳṿe 	Moskva	Soṿeṭsḳi pisaṭel	1977	yid	162
nybc211509	Zeltzer, Chaim, 1913-	Ru in ruyinen lider un baladn	רו אין רוינען : לידער און באלאדן	Tel-Aviv : ha-Menorah	Tel-Aviv 	Tel-Aviv	ha-Menorah	1975	yid	178
nybc211510	Munie Tel De Tru	Mir di ḳorbones̀ aleyn ibergeṭrogn miṭ ṿey un peyn : inem Soṿyeṭishn Ganeydn	מיר די קרבנות : אליין איבערגעטראגן מיט וויי און פיין : אינעם סאוויעטישן גן-עדן	Tel-Aviv : ha-Menorah	Tel-Aviv 	Tel-Aviv	ha-Menorah	1971	yid	280
